#####################################################################
# Alchemist log file - simulation started at: 2016-12-20T11:33+0000 #
#####################################################################
# 
#
# The columns have the following meaning: 
# time nodes distance[Mean] 
92.00113373326124 200.0 1164.3724223503923 
93.00113373326124 200.0 1164.3724223503923 
94.00113373326124 200.0 1164.3724223503923 
95.00113373326124 200.0 1164.3724223503923 
96.00113373326124 200.0 1164.3724223503923 
97.00113373326124 200.0 1164.3724223503923 
98.00113373326124 200.0 1164.3724223503923 
99.00113373326124 200.0 1164.3724223503923 
100.00113373326124 200.0 1164.3724223503923 
101.00113373326124 200.0 1164.3724223503923 
102.00113373326124 200.0 1164.3724223503923 
103.00113373326124 200.0 1164.3724223503923 
104.00113373326124 200.0 1164.3724223503923 
105.00113373326124 200.0 1164.3724223503923 
106.00113373326124 200.0 1164.3724223503923 
107.00113373326124 200.0 1164.3724223503923 
108.00113373326124 200.0 1164.3724223503923 
109.00113373326124 200.0 1164.3724223503923 
110.00113373326124 200.0 1164.3724223503923 
111.00113373326124 200.0 1164.3724223503923 
112.00113373326124 200.0 1164.3724223503923 
113.00113373326124 200.0 1164.3724223503923 
114.00113373326124 200.0 1164.3724223503923 
115.00113373326124 200.0 1164.3724223503923 
116.00113373326124 200.0 1164.3724223503923 
117.00113373326124 200.0 1164.3724223503923 
118.00113373326124 200.0 1164.3724223503923 
119.00113373326124 200.0 1164.3724223503923 
120.00113373326124 200.0 1164.3724223503923 
121.00113373326124 200.0 1164.3724223503923 
122.00113373326124 200.0 1164.3724223503923 
123.00113373326124 200.0 1164.3724223503923 
124.00113373326124 200.0 1164.3724223503923 
125.00113373326124 200.0 1164.3724223503923 
126.00113373326124 200.0 1164.3724223503923 
127.00113373326124 200.0 1164.3724223503923 
128.00113373326124 200.0 1164.3724223503923 
129.00113373326124 200.0 1164.3724223503923 
130.00113373326124 200.0 1164.3724223503923 
131.00113373326124 200.0 1164.3724223503923 
132.00113373326124 200.0 1164.3724223503923 
133.00113373326124 200.0 1164.3724223503923 
134.00113373326124 200.0 1164.3724223503923 
135.00113373326124 200.0 1164.3724223503923 
136.00113373326124 200.0 1164.3724223503923 
137.00113373326124 200.0 1164.3724223503923 
138.00113373326124 200.0 1164.3724223503923 
139.00113373326124 200.0 1164.3724223503923 
140.00113373326124 200.0 1164.3724223503923 
141.00113373326124 200.0 1164.3724223503923 
142.00113373326124 200.0 1164.3724223503923 
143.00113373326124 200.0 1164.3724223503923 
144.00113373326124 200.0 1164.3724223503923 
145.00113373326124 200.0 1164.3724223503923 
146.00113373326124 200.0 1164.3724223503923 
147.00113373326124 200.0 1164.3724223503923 
148.00113373326124 200.0 1164.3724223503923 
149.00113373326124 200.0 1164.3724223503923 
150.00113373326124 200.0 1164.3724223503923 
151.00113373326124 200.0 1164.3724223503923 
152.00113373326124 200.0 1164.3724223503923 
153.00113373326124 200.0 1164.3724223503923 
154.00113373326124 200.0 1164.3724223503923 
155.00113373326124 200.0 1164.3724223503923 
156.00113373326124 200.0 1164.3724223503923 
157.00113373326124 200.0 1164.3724223503923 
158.00113373326124 200.0 1164.3724223503923 
159.00113373326124 200.0 1164.3724223503923 
160.00113373326124 200.0 1164.3724223503923 
161.00113373326124 200.0 1164.3724223503923 
162.00113373326124 200.0 1164.3724223503923 
163.00113373326124 200.0 1164.3724223503923 
164.00113373326124 200.0 1164.3724223503923 
165.00113373326124 200.0 1164.3724223503923 
166.00113373326124 200.0 1164.3724223503923 
167.00113373326124 200.0 1164.3724223503923 
168.00113373326124 200.0 1164.3724223503923 
169.00113373326124 200.0 1164.3724223503923 
170.00113373326124 200.0 1164.3724223503923 
171.00113373326124 200.0 1164.3724223503923 
172.00113373326124 200.0 1164.3724223503923 
173.00113373326124 200.0 1164.3724223503923 
174.00113373326124 200.0 1164.3724223503923 
175.00113373326124 200.0 1164.3724223503923 
176.00113373326124 200.0 1164.3724223503923 
177.00113373326124 200.0 1164.3724223503923 
178.00113373326124 200.0 1164.3724223503923 
179.00113373326124 200.0 1164.3724223503923 
180.00113373326124 200.0 1164.3724223503923 
181.00113373326124 200.0 1164.3724223503923 
182.00113373326124 200.0 1164.3724223503923 
183.00113373326124 200.0 1164.3724223503923 
184.00113373326124 200.0 1164.3724223503923 
185.00113373326124 200.0 1164.3724223503923 
186.00113373326124 200.0 1164.3724223503923 
187.00113373326124 200.0 1164.3724223503923 
188.00113373326124 200.0 1164.3724223503923 
189.00113373326124 200.0 1164.3724223503923 
190.00113373326124 200.0 1164.3724223503923 
191.00113373326124 200.0 1164.3724223503923 
192.00113373326124 200.0 1164.3724223503923 
193.00113373326124 200.0 1164.3724223503923 
194.00113373326124 200.0 1164.3724223503923 
195.00113373326124 200.0 1164.3724223503923 
196.00113373326124 200.0 1164.3724223503923 
197.00113373326124 200.0 1164.3724223503923 
198.00113373326124 200.0 1164.3724223503923 
199.00113373326124 200.0 1164.3724223503923 
200.00113373326124 200.0 1164.3724223503923 
201.00113373326124 200.0 1164.3724223503923 
202.00113373326124 200.0 1164.3724223503923 
203.00113373326124 200.0 1164.3724223503923 
204.00113373326124 200.0 1164.3724223503923 
205.00113373326124 200.0 1164.3724223503923 
206.00113373326124 200.0 1164.3724223503923 
207.00113373326124 200.0 1164.3724223503923 
208.00113373326124 200.0 1164.3724223503923 
209.00113373326124 200.0 1164.3724223503923 
210.00113373326124 200.0 1164.3724223503923 
211.00113373326124 200.0 1164.3724223503923 
212.00113373326124 200.0 1164.3724223503923 
213.00113373326124 200.0 1164.3724223503923 
214.00113373326124 200.0 1164.3724223503923 
215.00113373326124 200.0 1164.3724223503923 
216.00113373326124 200.0 1164.3724223503923 
217.00113373326124 200.0 1164.3724223503923 
218.00113373326124 200.0 1164.3724223503923 
219.00113373326124 200.0 1164.3724223503923 
220.00113373326124 200.0 1164.3724223503923 
221.00113373326124 200.0 1164.3724223503923 
222.00113373326124 200.0 1164.3724223503923 
223.00113373326124 200.0 1164.3724223503923 
224.00113373326124 200.0 1164.3724223503923 
225.00113373326124 200.0 1164.3724223503923 
226.00113373326124 200.0 1164.3724223503923 
227.00113373326124 200.0 1164.3724223503923 
228.00113373326124 200.0 1164.3724223503923 
229.00113373326124 200.0 1164.3724223503923 
230.00113373326124 200.0 1164.3724223503923 
231.00113373326124 200.0 1164.3724223503923 
232.00113373326124 200.0 1164.3724223503923 
233.00113373326124 200.0 1164.3724223503923 
234.00113373326124 200.0 1164.3724223503923 
235.00113373326124 200.0 1164.3724223503923 
236.00113373326124 200.0 1164.3724223503923 
237.00113373326124 200.0 1164.3724223503923 
238.00113373326124 200.0 1164.3724223503923 
239.00113373326124 200.0 1164.3724223503923 
240.00113373326124 200.0 1164.3724223503923 
241.00113373326124 200.0 1164.3724223503923 
242.00113373326124 200.0 1164.3724223503923 
243.00113373326124 200.0 1164.3724223503923 
244.00113373326124 200.0 1164.3724223503923 
245.00113373326124 200.0 1164.3724223503923 
246.00113373326124 200.0 1164.3724223503923 
247.00113373326124 200.0 1164.3724223503923 
248.00113373326124 200.0 1164.3724223503923 
249.00113373326124 200.0 1164.3724223503923 
250.00113373326124 200.0 1164.3724223503923 
251.00113373326124 200.0 1164.3724223503923 
252.00113373326124 200.0 1164.3724223503923 
253.00113373326124 200.0 1164.3724223503923 
254.00113373326124 200.0 1164.3724223503923 
255.00113373326124 200.0 1164.3724223503923 
256.0011337332612 200.0 1164.3724223503923 
257.0011337332612 200.0 1164.3724223503923 
258.0011337332612 200.0 1164.3724223503923 
259.0011337332612 200.0 1164.3724223503923 
260.0011337332612 200.0 1164.3724223503923 
261.0011337332612 200.0 1164.3724223503923 
262.0011337332612 200.0 1164.3724223503923 
263.0011337332612 200.0 1164.3724223503923 
264.0011337332612 200.0 1164.3724223503923 
265.0011337332612 200.0 1164.3724223503923 
266.0011337332612 200.0 1164.3724223503923 
267.0011337332612 200.0 1164.3724223503923 
268.0011337332612 200.0 1164.3724223503923 
269.0011337332612 200.0 1164.3724223503923 
270.0011337332612 200.0 1164.3724223503923 
271.0011337332612 200.0 1164.3724223503923 
272.0011337332612 200.0 1164.3724223503923 
273.0011337332612 200.0 1164.3724223503923 
274.0011337332612 200.0 1164.3724223503923 
275.0011337332612 200.0 1164.3724223503923 
276.0011337332612 200.0 1164.3724223503923 
277.0011337332612 200.0 1164.3724223503923 
278.0011337332612 200.0 1164.3724223503923 
279.0011337332612 200.0 1164.3724223503923 
280.0011337332612 200.0 1164.3724223503923 
281.0011337332612 200.0 1164.3724223503923 
282.0011337332612 200.0 1164.3724223503923 
283.0011337332612 200.0 1164.3724223503923 
284.0011337332612 200.0 1164.3724223503923 
285.0011337332612 200.0 1164.3724223503923 
286.0011337332612 200.0 1164.3724223503923 
287.0011337332612 200.0 1164.3724223503923 
288.0011337332612 200.0 1164.3724223503923 
289.0011337332612 200.0 1164.3724223503923 
290.0011337332612 200.0 1164.3724223503923 
291.0011337332612 200.0 1164.3724223503923 
292.0011337332612 200.0 1164.3724223503923 
293.0011337332612 200.0 1164.3724223503923 
294.0011337332612 200.0 1164.3724223503923 
295.0011337332612 200.0 1164.3724223503923 
296.0011337332612 200.0 1164.3724223503923 
297.0011337332612 200.0 1164.3724223503923 
298.0011337332612 200.0 1164.3724223503923 
299.0011337332612 200.0 1164.3724223503923 
300.0011337332612 200.0 1164.3724223503923 
301.0011337332612 200.0 1164.3724223503923 
302.0011337332612 200.0 1164.3724223503923 
303.0011337332612 200.0 1164.3724223503923 
304.0011337332612 200.0 1164.3724223503923 
305.0011337332612 200.0 1164.3724223503923 
306.0011337332612 200.0 1164.3724223503923 
307.0011337332612 200.0 1164.3724223503923 
308.0011337332612 200.0 1164.3724223503923 
309.0011337332612 200.0 1164.3724223503923 
310.0011337332612 200.0 1164.3724223503923 
311.0011337332612 200.0 1164.3724223503923 
312.0011337332612 200.0 1164.3724223503923 
313.0011337332612 200.0 1164.3724223503923 
314.0011337332612 200.0 1164.3724223503923 
315.0011337332612 200.0 1164.3724223503923 
316.0011337332612 200.0 1164.3724223503923 
317.0011337332612 200.0 1164.3724223503923 
318.0011337332612 200.0 1164.3724223503923 
319.0011337332612 200.0 1164.3724223503923 
320.0011337332612 200.0 1164.3724223503923 
321.0011337332612 200.0 1164.3724223503923 
322.0011337332612 200.0 1164.3724223503923 
323.0011337332612 200.0 1164.3724223503923 
324.0011337332612 200.0 1164.3724223503923 
325.0011337332612 200.0 1164.3724223503923 
326.0011337332612 200.0 1164.3724223503923 
327.0011337332612 200.0 1164.3724223503923 
328.0011337332612 200.0 1164.3724223503923 
329.0011337332612 200.0 1164.3724223503923 
330.0011337332612 200.0 1164.3724223503923 
331.0011337332612 200.0 1164.3724223503923 
332.0011337332612 200.0 1164.3724223503923 
333.0011337332612 200.0 1164.3724223503923 
334.0011337332612 200.0 1164.3724223503923 
335.0011337332612 200.0 1164.3724223503923 
336.0011337332612 200.0 1164.3724223503923 
337.0011337332612 200.0 1164.3724223503923 
338.0011337332612 200.0 1164.3724223503923 
339.0011337332612 200.0 1164.3724223503923 
340.0011337332612 200.0 1164.3724223503923 
341.0011337332612 200.0 1164.3724223503923 
342.0011337332612 200.0 1164.3724223503923 
343.0011337332612 200.0 1164.3724223503923 
344.0011337332612 200.0 1164.3724223503923 
345.0011337332612 200.0 1164.3724223503923 
346.0011337332612 200.0 1164.3724223503923 
347.0011337332612 200.0 1164.3724223503923 
348.0011337332612 200.0 1164.3724223503923 
349.0011337332612 200.0 1164.3724223503923 
350.0011337332612 200.0 1164.3724223503923 
351.0011337332612 200.0 1164.3724223503923 
352.0011337332612 200.0 1164.3724223503923 
353.0011337332612 200.0 1164.3724223503923 
354.0011337332612 200.0 1164.3724223503923 
355.0011337332612 200.0 1164.3724223503923 
356.0011337332612 200.0 1164.3724223503923 
357.0011337332612 200.0 1164.3724223503923 
358.0011337332612 200.0 1164.3724223503923 
359.0011337332612 200.0 1164.3724223503923 
360.0011337332612 200.0 1164.3724223503923 
361.0011337332612 200.0 1164.3724223503923 
362.0011337332612 200.0 1164.3724223503923 
363.0011337332612 200.0 1164.3724223503923 
364.0011337332612 200.0 1164.3724223503923 
365.0011337332612 200.0 1164.3724223503923 
366.0011337332612 200.0 1164.3724223503923 
367.0011337332612 200.0 1164.3724223503923 
368.0011337332612 200.0 1164.3724223503923 
369.0011337332612 200.0 1164.3724223503923 
370.0011337332612 200.0 1164.3724223503923 
371.0011337332612 200.0 1164.3724223503923 
372.0011337332612 200.0 1164.3724223503923 
373.0011337332612 200.0 1164.3724223503923 
374.0011337332612 200.0 1164.3724223503923 
375.0011337332612 200.0 1164.3724223503923 
376.0011337332612 200.0 1164.3724223503923 
377.0011337332612 200.0 1164.3724223503923 
378.0011337332612 200.0 1164.3724223503923 
379.0011337332612 200.0 1164.3724223503923 
380.0011337332612 200.0 1164.3724223503923 
381.0011337332612 200.0 1164.3724223503923 
382.0011337332612 200.0 1164.3724223503923 
383.0011337332612 200.0 1164.3724223503923 
384.0011337332612 200.0 1164.3724223503923 
385.0011337332612 200.0 1164.3724223503923 
386.0011337332612 200.0 1164.3724223503923 
387.0011337332612 200.0 1164.3724223503923 
388.0011337332612 200.0 1164.3724223503923 
389.0011337332612 200.0 1164.3724223503923 
390.0011337332612 200.0 1164.3724223503923 
391.0011337332612 200.0 1164.3724223503923 
392.0011337332612 200.0 1164.3724223503923 
393.0011337332612 200.0 1164.3724223503923 
394.0011337332612 200.0 1164.3724223503923 
395.0011337332612 200.0 1164.3724223503923 
396.0011337332612 200.0 1164.3724223503923 
397.0011337332612 200.0 1164.3724223503923 
398.0011337332612 200.0 1164.3724223503923 
399.0011337332612 200.0 1164.3724223503923 
400.0011337332612 200.0 1164.3724223503923 
401.0011337332612 200.0 1164.3724223503923 
402.0011337332612 200.0 1164.3724223503923 
403.0011337332612 200.0 1164.3724223503923 
404.0011337332612 200.0 1164.3724223503923 
405.0011337332612 200.0 1164.3724223503923 
406.0011337332612 200.0 1164.3724223503923 
407.0011337332612 200.0 1164.3724223503923 
408.0011337332612 200.0 1164.3724223503923 
409.0011337332612 200.0 1164.3724223503923 
410.0011337332612 200.0 1164.3724223503923 
411.0011337332612 200.0 1164.3724223503923 
412.0011337332612 200.0 1164.3724223503923 
413.0011337332612 200.0 1164.3724223503923 
414.0011337332612 200.0 1164.3724223503923 
415.0011337332612 200.0 1164.3724223503923 
416.0011337332612 200.0 1164.3724223503923 
417.0011337332612 200.0 1164.3724223503923 
418.0011337332612 200.0 1164.3724223503923 
419.0011337332612 200.0 1164.3724223503923 
420.0011337332612 200.0 1164.3724223503923 
421.0011337332612 200.0 1164.3724223503923 
422.0011337332612 200.0 1164.3724223503923 
423.0011337332612 200.0 1164.3724223503923 
424.0011337332612 200.0 1164.3724223503923 
425.0011337332612 200.0 1164.3724223503923 
426.0011337332612 200.0 1164.3724223503923 
427.0011337332612 200.0 1164.3724223503923 
428.0011337332612 200.0 1164.3724223503923 
429.0011337332612 200.0 1164.3724223503923 
430.0011337332612 200.0 1164.3724223503923 
431.0011337332612 200.0 1164.3724223503923 
432.0011337332612 200.0 1164.3724223503923 
433.0011337332612 200.0 1164.3724223503923 
434.0011337332612 200.0 1164.3724223503923 
435.0011337332612 200.0 1164.3724223503923 
436.0011337332612 200.0 1164.3724223503923 
437.0011337332612 200.0 1164.3724223503923 
438.0011337332612 200.0 1164.3724223503923 
439.0011337332612 200.0 1164.3724223503923 
440.0011337332612 200.0 1164.3724223503923 
441.0011337332612 200.0 1164.3724223503923 
442.0011337332612 200.0 1164.3724223503923 
443.0011337332612 200.0 1164.3724223503923 
444.0011337332612 200.0 1164.3724223503923 
445.0011337332612 200.0 1164.3724223503923 
446.0011337332612 200.0 1164.3724223503923 
447.0011337332612 200.0 1164.3724223503923 
448.0011337332612 200.0 1164.3724223503923 
449.0011337332612 200.0 1164.3724223503923 
450.0011337332612 200.0 1164.3724223503923 
451.0011337332612 200.0 1164.3724223503923 
452.0011337332612 200.0 1164.3724223503923 
453.0011337332612 200.0 1164.3724223503923 
454.0011337332612 200.0 1164.3724223503923 
455.0011337332612 200.0 1164.3724223503923 
456.0011337332612 200.0 1164.3724223503923 
457.0011337332612 200.0 1164.3724223503923 
458.0011337332612 200.0 1164.3724223503923 
459.0011337332612 200.0 1164.3724223503923 
460.0011337332612 200.0 1164.3724223503923 
461.0011337332612 200.0 1164.3724223503923 
462.0011337332612 200.0 1164.3724223503923 
463.0011337332612 200.0 1164.3724223503923 
464.0011337332612 200.0 1164.3724223503923 
465.0011337332612 200.0 1164.3724223503923 
466.0011337332612 200.0 1164.3724223503923 
467.0011337332612 200.0 1164.3724223503923 
468.0011337332612 200.0 1164.3724223503923 
469.0011337332612 200.0 1164.3724223503923 
470.0011337332612 200.0 1164.3724223503923 
471.0011337332612 200.0 1164.3724223503923 
472.0011337332612 200.0 1164.3724223503923 
473.0011337332612 200.0 1164.3724223503923 
474.0011337332612 200.0 1164.3724223503923 
475.0011337332612 200.0 1164.3724223503923 
476.0011337332612 200.0 1164.3724223503923 
477.0011337332612 200.0 1164.3724223503923 
478.0011337332612 200.0 1164.3724223503923 
479.0011337332612 200.0 1164.3724223503923 
480.0011337332612 200.0 1164.3724223503923 
481.0011337332612 200.0 1164.3724223503923 
482.0011337332612 200.0 1164.3724223503923 
483.0011337332612 200.0 1164.3724223503923 
484.0011337332612 200.0 1164.3724223503923 
485.0011337332612 200.0 1164.3724223503923 
486.0011337332612 200.0 1164.3724223503923 
487.0011337332612 200.0 1164.3724223503923 
488.0011337332612 200.0 1164.3724223503923 
489.0011337332612 200.0 1164.3724223503923 
490.0011337332612 200.0 1164.3724223503923 
491.0011337332612 200.0 1164.3724223503923 
492.0011337332612 200.0 1164.3724223503923 
493.0011337332612 200.0 1164.3724223503923 
494.0011337332612 200.0 1164.3724223503923 
495.0011337332612 200.0 1164.3724223503923 
496.0011337332612 200.0 1164.3724223503923 
497.0011337332612 200.0 1164.3724223503923 
498.0011337332612 200.0 1164.3724223503923 
499.0011337332612 200.0 1164.3724223503923 
500.0011337332612 200.0 1164.3724223503923 
#####################################################################
# End of data export. Simulation finished at: 2016-12-20T11:33+0000 #
#####################################################################
